Label,Bone Code,Slice,CSA (mm²),X cent. (mm),Y cent. (mm),Density,wX cent. (mm),wY cent. (mm),Theta (rad),R1 (mm),R2 (mm),Imin (mm^4),Imax (mm^4),Ipm (mm^4),Zmax (mm³),Zmin (mm³),Zpol (mm³),Feret Min (mm),Feret Max (mm),Feret Angle (rad),Perimeter (mm),Max Thick 2D (mm),Mean Thick 2D (mm),SD Thick 2D (mm),A (rad),M (rad),IAP(mm^4),IML(mm^4),ZAP(mm³),ZML(mm³),RAP(mm),RML(mm),DAP(mm),DML(mm)
AMNH4_8bit_trimmed.tif,5,36,129.86,93.611,97.651,1.8,93.611,97.651,-0.851,7.078,9.766,2157.331,3812.948,12.236,390.411,304.796,610.668,14.118,19.429,0.855,54.401,3.354,2.583,0.838,5.393,0.681,3810.407,2159.872,389.754,302.654,9.776,7.136,14.366,19.418
AMNH4_8bit_trimmed.tif,5,37,130.012,93.493,97.497,1.8,93.493,97.497,-0.848,7.11,9.707,2142.106,3792.516,12.193,390.684,301.297,611.348,14.118,19.335,0.843,54.241,3.354,2.72,0.795,5.393,0.681,3789.628,2144.994,390.793,297.228,9.697,7.217,14.349,19.313
AMNH4_8bit_trimmed.tif,5,38,131.157,93.407,97.376,1.8,93.407,97.376,-0.842,7.137,9.609,2123.985,3793.027,12.173,394.755,297.617,615.76,14.118,19.251,0.839,54.362,3.645,2.834,0.816,5.393,0.681,3789.228,2127.785,394.579,293.918,9.603,7.239,14.349,19.226
AMNH4_8bit_trimmed.tif,5,39,130.61,93.369,97.243,1.8,93.369,97.243,-0.837,7.056,9.54,2107.703,3741.849,11.999,392.212,298.712,612.801,14.118,19.159,0.827,53.922,3.734,2.927,0.818,5.393,0.681,3737.186,2112.366,392.979,294.519,9.51,7.172,14.295,19.121
AMNH4_8bit_trimmed.tif,5,40,131.348,93.307,97.098,1.8,93.307,97.098,-0.824,7.061,9.531,2117.861,3726.971,11.792,391.04,299.951,613.246,14.117,19.007,0.836,53.883,3.94,3.053,0.806,5.393,0.681,3719.963,2124.869,391.071,293.442,9.512,7.241,14.357,18.979
AMNH4_8bit_trimmed.tif,5,41,131.857,93.226,96.974,1.8,93.226,96.974,-0.827,7.067,9.498,2097.228,3691.547,11.896,388.648,296.781,608.928,14.161,18.867,0.853,53.63,3.94,3.218,0.703,5.393,0.681,3685.155,2103.62,387.741,293.271,9.504,7.173,14.257,18.854
AMNH4_8bit_trimmed.tif,5,42,133.689,93.115,96.815,1.8,93.115,96.815,-0.806,7.192,9.451,2093.964,3676.825,11.61,389.036,291.134,607.101,14.196,18.782,0.849,53.284,4.148,3.324,0.66,5.393,0.681,3665.772,2105.016,385.753,290.996,9.503,7.234,14.257,18.766
AMNH4_8bit_trimmed.tif,5,43,134.338,93.098,96.675,1.8,93.098,96.675,-0.8,7.152,9.452,2091.874,3631.972,11.526,384.265,292.507,601.484,14.198,18.639,0.906,53.152,4.067,3.366,0.693,5.393,0.681,3619.548,2104.297,380.49,293.203,9.513,7.177,14.224,18.637
AMNH4_8bit_trimmed.tif,5,44,135.204,93.019,96.577,1.8,93.019,96.577,-0.795,7.193,9.383,2088.584,3595.246,11.494,383.155,290.356,599.517,14.198,18.522,0.924,53.02,4.357,3.474,0.699,5.393,0.681,3581.795,2102.035,378.251,292.817,9.469,7.179,14.224,18.516
AMNH4_8bit_trimmed.tif,5,45,137.837,93.007,96.417,1.8,93.007,96.417,-0.794,7.235,9.407,2101.19,3591.523,11.676,381.797,290.415,596.863,14.237,18.411,0.911,52.86,4.651,3.698,0.81,5.393,0.681,3577.697,2115.016,376.014,293.855,9.515,7.197,14.237,18.407
AMNH4_8bit_trimmed.tif,5,46,139.122,92.926,96.335,1.8,92.926,96.335,-0.793,7.271,9.327,2121.724,3566.754,11.768,382.415,291.826,600.841,14.27,18.322,0.908,52.981,4.467,3.713,0.73,5.393,0.681,3553.148,2135.329,376.398,295.553,9.44,7.225,14.27,18.319
AMNH4_8bit_trimmed.tif,5,47,139.517,92.855,96.266,1.8,92.855,96.266,-0.801,7.221,9.259,2134.856,3525.51,12.001,380.746,295.66,602.656,14.277,18.215,0.895,52.915,4.31,3.677,0.679,5.393,0.681,3514.616,2145.75,375.454,296.078,9.361,7.247,14.32,18.215
