Label,Bone Code,Slice,CSA (mm²),X cent. (mm),Y cent. (mm),Density,wX cent. (mm),wY cent. (mm),Theta (rad),R1 (mm),R2 (mm),Imin (mm^4),Imax (mm^4),Ipm (mm^4),Zmax (mm³),Zmin (mm³),Zpol (mm³),Feret Min (mm),Feret Max (mm),Feret Angle (rad),Perimeter (mm),Max Thick 2D (mm),Mean Thick 2D (mm),SD Thick 2D (mm),A (rad),M (rad),IAP(mm^4),IML(mm^4),ZAP(mm³),ZML(mm³),RAP(mm),RML(mm),DAP(mm),DML(mm)
AMNH1_bonejtrimmed.tif,10,60,131.269,52.675,57.015,1.8,52.675,57.015,1.014,5.983,8.721,998.077,2203.26,15.768,252.646,166.822,366.734,2.444,7.624,1.715,18.673,8.276,5.47,2.837,4.171,5.742,2202.963,998.374,252.467,167.051,8.726,5.976,4.136,7.032
AMNH1_bonejtrimmed.tif,10,61,131.698,52.713,57.083,1.8,52.713,57.083,1.021,6.023,8.686,1027.386,2174.717,15.962,250.376,170.57,368.081,2.387,7.096,1.674,17.255,8.318,5.449,2.863,4.171,5.742,2174.636,1027.468,250.257,170.664,8.69,6.02,4.093,6.426
AMNH1_bonejtrimmed.tif,10,62,132.024,52.76,57.156,1.8,52.76,57.156,1.035,6.015,8.648,1041.078,2150.383,16.274,248.67,173.067,368.354,2.222,6.59,1.497,15.807,7.697,4.984,2.488,4.171,5.742,2150.349,1041.113,248.754,172.999,8.644,6.018,4.051,5.696
AMNH1_bonejtrimmed.tif,10,63,123.982,53.093,57.453,1.8,53.093,57.453,1.165,6.018,8.668,963.367,1846.669,17.449,213.041,160.082,320.336,2.567,6.325,1.764,15.753,7.466,4.993,2.454,4.171,5.742,1830.503,979.533,208.708,164.075,8.771,5.97,2.924,5.968
AMNH1_bonejtrimmed.tif,10,64,127.522,52.905,57.423,1.8,52.905,57.423,1.074,6.041,8.483,1064.262,1925.471,16.419,226.967,176.162,348.659,11.92,17.031,2.111,89.883,7.581,4.686,2.534,4.171,5.742,1923.805,1065.928,226.264,175.518,8.502,6.073,12.064,17.031
AMNH1_bonejtrimmed.tif,10,65,131.447,52.829,57.308,1.8,52.829,57.308,1.044,6.088,8.503,1098.605,2058.487,16.378,242.089,180.448,366.649,2.86,7.74,1.858,19.463,6.37,3.927,1.688,4.171,5.742,2058.277,1098.815,242.161,180.149,8.5,6.099,3.53,7.596
AMNH1_bonejtrimmed.tif,10,66,133.624,52.783,57.231,1.8,52.783,57.231,1.036,6.138,8.598,1111.223,2180.738,16.492,253.629,181.041,374.748,2.887,7.436,1.939,19.19,6.554,4.154,1.844,4.171,5.742,2180.691,1111.27,253.28,180.955,8.61,6.141,3.635,7.325
AMNH1_bonejtrimmed.tif,10,67,134.053,52.776,57.244,1.8,52.776,57.244,1.046,6.189,8.63,1127.538,2169.902,16.742,251.437,182.172,375.183,12.124,17.302,2.11,85.242,7.075,4.324,2.068,4.171,5.742,2169.608,1127.832,251.586,182.044,8.624,6.195,12.294,17.302
AMNH1_bonejtrimmed.tif,10,68,134.409,52.764,57.247,1.8,52.764,57.247,1.05,6.2,8.604,1147.108,2171.336,16.852,252.353,185.009,380.828,12.15,17.287,2.135,82.938,6.129,3.864,1.611,4.171,5.742,2170.919,1147.524,252.252,184.858,8.606,6.208,12.356,17.282
AMNH1_bonejtrimmed.tif,10,69,134.409,52.772,57.26,1.8,52.772,57.26,1.046,6.2,8.574,1157.186,2178.55,16.782,254.102,186.631,384.884,12.22,17.35,2.167,95.563,5.987,3.647,1.478,4.171,5.742,2178.269,1157.466,253.683,186.494,8.587,6.206,12.356,17.324
