PercentOfBone,A,normA,IAP,IML,normIAP,normIML
0.133431085043988,7.477868,2.73456907025586,9.03154,4.70306,1.73356628638616,1.47263503978737
0.134897360703812,7.464964,2.7322086303941,8.9483,4.70306,1.72955801382092,1.47263503978737
0.136363636363636,7.458512,2.73102764541116,8.90668,4.70306,1.72754338254673,1.47263503978737
0.13782991202346,7.45206,2.72984614951099,8.82344,4.66144,1.7234928426452,1.4693661294208
0.139296187683284,7.477868,2.73456907025586,8.82344,4.66144,1.7234928426452,1.4693661294208
0.140762463343109,7.490772,2.73692747437706,8.78182,4.66144,1.7214568168319,1.4693661294208
0.142228739002933,7.48432,2.73574852645487,8.7402,4.66144,1.71941354104531,1.4693661294208
0.143695014662757,7.510128,2.74046127504112,8.69858,4.66144,1.71736295476051,1.4693661294208
0.145161290322581,7.535936,2.74516593305396,8.65696,4.66144,1.71530499665478,1.4693661294208
0.146627565982405,7.535936,2.74516593305396,8.61534,4.66144,1.71323960459314,1.4693661294208
0.148093841642229,7.555292,2.74868914211848,8.57372,4.66144,1.71116671561367,1.4693661294208
0.149560117302053,7.555292,2.74868914211848,8.5321,4.61982,1.70908626591237,1.46607525517047
0.151026392961877,7.587552,2.75455114310844,8.57372,4.61982,1.71116671561367,1.46607525517047
0.152492668621701,7.606908,2.75806236332683,8.5321,4.61982,1.70908626591237,1.46607525517047
0.153958944281525,7.61336,2.75923177714378,8.49048,4.61982,1.70699819082777,1.46607525517047
0.155425219941349,7.626264,2.76156911917844,8.49048,4.61982,1.70699819082777,1.46607525517047
0.156891495601173,7.639168,2.76390448460145,8.44886,4.61982,1.70490242482514,1.46607525517047
0.158357771260997,7.652072,2.76623787841899,8.44886,4.61982,1.70490242482514,1.46607525517047
0.159824046920821,7.658524,2.76740383753438,8.44886,4.61982,1.70490242482514,1.46607525517047
0.161290322580645,7.658524,2.76740383753438,8.40724,4.61982,1.70279890148028,1.46607525517047
0.162756598240469,7.664976,2.76856930561617,8.40724,4.61982,1.70279890148028,1.46607525517047
0.164222873900293,7.664976,2.76856930561617,8.40724,4.61982,1.70279890148028,1.46607525517047
0.165689149560117,7.652072,2.76623787841899,8.36562,4.5782,1.70068755346303,1.46276206957704
0.167155425219941,7.639168,2.76390448460145,8.36562,4.5782,1.70068755346303,1.46276206957704
0.168621700879765,7.626264,2.76156911917844,8.324,4.5782,1.69856831252032,1.46276206957704
0.170087976539589,7.632716,2.76273704865302,8.324,4.5782,1.69856831252032,1.46276206957704
0.171554252199413,7.619812,2.76040069555128,8.324,4.5782,1.69856831252032,1.46276206957704
0.173020527859238,7.619812,2.76040069555128,8.324,4.5782,1.69856831252032,1.46276206957704
0.174486803519062,7.606908,2.75806236332683,8.28238,4.5782,1.69644110945882,1.46276206957704
0.175953079178886,7.606908,2.75806236332683,8.28238,4.53658,1.69644110945882,1.45942621646471
0.17741935483871,7.606908,2.75806236332683,8.28238,4.5782,1.69644110945882,1.46276206957704
0.178885630498534,7.600456,2.75689245347003,8.28238,4.5782,1.69644110945882,1.46276206957704
0.180351906158358,7.600456,2.75689245347003,8.28238,4.5782,1.69644110945882,1.46276206957704
0.181818181818182,7.606908,2.75806236332683,8.24076,4.5782,1.69430587412719,1.46276206957704
0.183284457478006,7.606908,2.75806236332683,8.24076,4.5782,1.69430587412719,1.46276206957704
0.18475073313783,7.600456,2.75689245347003,8.24076,4.5782,1.69430587412719,1.46276206957704
0.186217008797654,7.594004,2.7557220469416,8.19914,4.5782,1.69216253539791,1.46276206957704
0.187683284457478,7.587552,2.75455114310844,8.19914,4.5782,1.69216253539791,1.46276206957704
0.189149560117302,7.5811,2.75337974133609,8.19914,4.5782,1.69216253539791,1.46276206957704
0.190615835777126,7.5811,2.75337974133609,8.19914,4.53658,1.69216253539791,1.45942621646471
0.19208211143695,7.5811,2.75337974133609,8.19914,4.53658,1.69216253539791,1.45942621646471
0.193548387096774,7.587552,2.75455114310844,8.19914,4.5782,1.69216253539791,1.46276206957704
0.195014662756598,7.587552,2.75455114310844,8.19914,4.5782,1.69216253539791,1.46276206957704
0.196480938416422,7.600456,2.75689245347003,8.19914,4.5782,1.69216253539791,1.46276206957704
0.197947214076246,7.606908,2.75806236332683,8.19914,4.5782,1.69216253539791,1.46276206957704
0.19941348973607,7.61336,2.75923177714378,8.19914,4.5782,1.69216253539791,1.46276206957704
0.200879765395894,7.606908,2.75806236332683,8.19914,4.5782,1.69216253539791,1.46276206957704
0.202346041055718,7.606908,2.75806236332683,8.19914,4.53658,1.69216253539791,1.45942621646471
0.203812316715543,7.619812,2.76040069555128,8.19914,4.53658,1.69216253539791,1.45942621646471
0.205278592375367,7.632716,2.76273704865302,8.19914,4.5782,1.69216253539791,1.46276206957704
0.206744868035191,7.632716,2.76273704865302,8.19914,4.5782,1.69216253539791,1.46276206957704
0.208211143695015,7.64562,2.76507142764884,8.19914,4.5782,1.69216253539791,1.46276206957704
0.209677419354839,7.64562,2.76507142764884,8.19914,4.5782,1.69216253539791,1.46276206957704
0.211143695014663,7.658524,2.76740383753438,8.19914,4.5782,1.69216253539791,1.46276206957704
0.212609970674487,7.664976,2.76856930561617,8.19914,4.5782,1.69216253539791,1.46276206957704
0.214076246334311,7.671428,2.76973428328423,8.19914,4.5782,1.69216253539791,1.46276206957704
0.215542521994135,7.67788,2.77089877115711,8.19914,4.5782,1.69216253539791,1.46276206957704
0.217008797653959,7.684332,2.77206276985208,8.19914,4.5782,1.69216253539791,1.46276206957704
0.218475073313783,7.690784,2.7732262799851,8.19914,4.5782,1.69216253539791,1.46276206957704
0.219941348973607,7.697236,2.77438930217084,8.19914,4.5782,1.69216253539791,1.46276206957704
0.221407624633431,7.71014,2.77671388515274,8.19914,4.5782,1.69216253539791,1.46276206957704
0.222873900293255,7.723044,2.77903652368946,8.19914,4.61982,1.69216253539791,1.46607525517047
0.224340175953079,7.723044,2.77903652368946,8.15752,4.61982,1.69001102114868,1.46607525517047
0.225806451612903,7.735948,2.78135722265228,8.15752,4.61982,1.69001102114868,1.46607525517047
0.227272727272727,7.735948,2.78135722265228,8.15752,4.61982,1.69001102114868,1.46607525517047
0.228739002932551,7.748852,2.78367598689215,8.15752,4.61982,1.69001102114868,1.46607525517047
0.230205278592375,7.748852,2.78367598689215,8.15752,4.61982,1.69001102114868,1.46607525517047
0.231671554252199,7.755304,2.78483464500139,8.15752,4.61982,1.69001102114868,1.46607525517047
0.233137829912023,7.768208,2.78715051620827,8.15752,4.61982,1.69001102114868,1.46607525517047
0.234604105571848,7.77466,2.78830773050609,8.19914,4.61982,1.69216253539791,1.46607525517047
0.236070381231672,7.77466,2.78830773050609,8.19914,4.61982,1.69216253539791,1.46607525517047
0.237536656891496,7.77466,2.78830773050609,8.15752,4.61982,1.69001102114868,1.46607525517047
0.23900293255132,7.77466,2.78830773050609,8.15752,4.61982,1.69001102114868,1.46607525517047
0.240469208211144,7.787564,2.7906207194816,8.15752,4.61982,1.69001102114868,1.46607525517047
0.241935483870968,7.794016,2.79177649535202,8.15752,4.61982,1.69001102114868,1.46607525517047
0.243401759530792,7.794016,2.79177649535202,8.15752,4.61982,1.69001102114868,1.46607525517047
0.244868035190616,7.794016,2.79177649535202,8.15752,4.66144,1.69001102114868,1.4693661294208
0.24633431085044,7.800468,2.79293179293731,8.15752,4.61982,1.69001102114868,1.46607525517047
0.247800586510264,7.80692,2.79408661283075,8.15752,4.61982,1.69001102114868,1.46607525517047
0.249266862170088,7.80692,2.79408661283075,8.15752,4.61982,1.69001102114868,1.46607525517047
0.250733137829912,7.800468,2.79293179293731,8.15752,4.61982,1.69001102114868,1.46607525517047
0.252199413489736,7.813372,2.7952409556244,8.15752,4.66144,1.69001102114868,1.4693661294208
